split_name,family,target,score_method,tolerance_pct,failure_rate,failure_AUROC,failure_AUPRC,AURC_MAPE_pct,full_MAE,full_RMSE,full_MAPE_pct,full_R2,model_family
holdout_Re500,withheld_reynolds,Nuavg,oracle_error_rank,5.0,1.0,,,19.021565678858206,6.024181774432872,7.102331164915029,22.252512358409167,0.560129557006102,ExtraTrees
holdout_Re500,withheld_reynolds,Nuavg,random_rejection,5.0,1.0,,,22.15881282685048,6.024181774432872,7.102331164915029,22.252512358409167,0.560129557006102,ExtraTrees
holdout_Re500,withheld_reynolds,DelP_Pa,U_only,10.0,1.0,,,58.21405586679784,437.8956591777452,710.6325841292377,58.35959017874128,0.5469075949209639,ExtraTrees
holdout_Re500,withheld_reynolds,DelP_Pa,D_only,10.0,1.0,,,58.19529611314599,437.8956591777452,710.6325841292377,58.35959017874128,0.5469075949209639,ExtraTrees
holdout_Re500,withheld_reynolds,DelP_Pa,V_only,10.0,1.0,,,57.90342131283612,437.8956591777452,710.6325841292377,58.35959017874128,0.5469075949209639,ExtraTrees
holdout_Re500,withheld_reynolds,DelP_Pa,U_plus_D,10.0,1.0,,,58.31420599653301,437.8956591777452,710.6325841292377,58.35959017874128,0.5469075949209639,ExtraTrees
holdout_Re500,withheld_reynolds,DelP_Pa,U_plus_V,10.0,1.0,,,58.21405586679784,437.8956591777452,710.6325841292377,58.35959017874128,0.5469075949209639,ExtraTrees
holdout_Re500,withheld_reynolds,DelP_Pa,D_plus_V,10.0,1.0,,,58.19529611314599,437.8956591777452,710.6325841292377,58.35959017874128,0.5469075949209639,ExtraTrees
holdout_Re500,withheld_reynolds,DelP_Pa,U_plus_D_plus_V,10.0,1.0,,,58.31420599653301,437.8956591777452,710.6325841292377,58.35959017874128,0.5469075949209639,ExtraTrees
holdout_Re500,withheld_reynolds,DelP_Pa,U_2D_plus_V,10.0,1.0,,,58.3142059490688,437.8956591777452,710.6325841292377,58.35959017874128,0.5469075949209639,ExtraTrees
holdout_Re500,withheld_reynolds,DelP_Pa,conservative_U_D_V_max,10.0,1.0,,,58.19529611314599,437.8956591777452,710.6325841292377,58.35959017874128,0.5469075949209639,ExtraTrees
holdout_Re500,withheld_reynolds,DelP_Pa,oracle_error_rank,10.0,1.0,,,55.92813353325587,437.8956591777452,710.6325841292377,58.35959017874128,0.5469075949209639,ExtraTrees
holdout_Re500,withheld_reynolds,DelP_Pa,random_rejection,10.0,1.0,,,58.289117725957894,437.8956591777452,710.6325841292377,58.35959017874128,0.5469075949209639,ExtraTrees
holdout_G01,withheld_geometry,Nuavg,U_only,5.0,0.12109375,0.7259020310633214,0.36946355724097796,2.556309128592744,0.6083803761822876,0.8791777404681581,2.712306549322607,0.9907569113682524,ExtraTrees
holdout_G01,withheld_geometry,Nuavg,D_only,5.0,0.12109375,0.5,0.12109375,2.1641153885251585,0.6083803761822876,0.8791777404681581,2.712306549322607,0.9907569113682524,ExtraTrees
holdout_G01,withheld_geometry,Nuavg,V_only,5.0,0.12109375,0.5,0.12109375,2.1641153885251585,0.6083803761822876,0.8791777404681581,2.712306549322607,0.9907569113682524,ExtraTrees
holdout_G01,withheld_geometry,Nuavg,U_plus_D,5.0,0.12109375,0.7259020310633214,0.36946355724097796,2.556309128592744,0.6083803761822876,0.8791777404681581,2.712306549322607,0.9907569113682524,ExtraTrees
holdout_G01,withheld_geometry,Nuavg,U_plus_V,5.0,0.12109375,0.7259020310633214,0.36946355724097796,2.556309128592744,0.6083803761822876,0.8791777404681581,2.712306549322607,0.9907569113682524,ExtraTrees
holdout_G01,withheld_geometry,Nuavg,D_plus_V,5.0,0.12109375,0.5,0.12109375,2.1641153885251585,0.6083803761822876,0.8791777404681581,2.712306549322607,0.9907569113682524,ExtraTrees
holdout_G01,withheld_geometry,Nuavg,U_plus_D_plus_V,5.0,0.12109375,0.7259020310633214,0.36946355724097796,2.556309128592744,0.6083803761822876,0.8791777404681581,2.712306549322607,0.9907569113682524,ExtraTrees
holdout_G01,withheld_geometry,Nuavg,U_2D_plus_V,5.0,0.12109375,0.7259020310633214,0.36946355724097796,2.556309128592744,0.6083803761822876,0.8791777404681581,2.712306549322607,0.9907569113682524,ExtraTrees
holdout_G01,withheld_geometry,Nuavg,conservative_U_D_V_max,5.0,0.12109375,0.5,0.12109375,2.1641153885251585,0.6083803761822876,0.8791777404681581,2.712306549322607,0.9907569113682524,ExtraTrees
holdout_G01,withheld_geometry,Nuavg,oracle_error_rank,5.0,0.12109375,1.0,1.0,1.4255546002918689,0.6083803761822876,0.8791777404681581,2.712306549322607,0.9907569113682524,ExtraTrees
holdout_G01,withheld_geometry,Nuavg,random_rejection,5.0,0.12109375,0.48705694942254085,0.12606744114791438,2.745470096998235,0.6083803761822876,0.8791777404681581,2.712306549322607,0.9907569113682524,ExtraTrees
holdout_G01,withheld_geometry,DelP_Pa,U_only,10.0,0.03125,0.7016129032258064,0.09320104579250921,4.241800729079575,7.835789296855573,12.431264080284167,4.759309334662876,0.9996175069635147,ExtraTrees
holdout_G01,withheld_geometry,DelP_Pa,D_only,10.0,0.03125,0.5,0.03125,4.067773478124342,7.835789296855573,12.431264080284167,4.759309334662876,0.9996175069635147,ExtraTrees
holdout_G01,withheld_geometry,DelP_Pa,V_only,10.0,0.03125,0.5,0.03125,4.067773478124342,7.835789296855573,12.431264080284167,4.759309334662876,0.9996175069635147,ExtraTrees
holdout_G01,withheld_geometry,DelP_Pa,U_plus_D,10.0,0.03125,0.7016129032258064,0.09320104579250921,4.241800729079575,7.835789296855573,12.431264080284167,4.759309334662876,0.9996175069635147,ExtraTrees
holdout_G01,withheld_geometry,DelP_Pa,U_plus_V,10.0,0.03125,0.7016129032258064,0.09320104579250921,4.241800729079575,7.835789296855573,12.431264080284167,4.759309334662876,0.9996175069635147,ExtraTrees
holdout_G01,withheld_geometry,DelP_Pa,D_plus_V,10.0,0.03125,0.5,0.03125,4.067773478124342,7.835789296855573,12.431264080284167,4.759309334662876,0.9996175069635147,ExtraTrees
holdout_G01,withheld_geometry,DelP_Pa,U_plus_D_plus_V,10.0,0.03125,0.7016129032258064,0.09320104579250921,4.241800729079575,7.835789296855573,12.431264080284167,4.759309334662876,0.9996175069635147,ExtraTrees
holdout_G01,withheld_geometry,DelP_Pa,U_2D_plus_V,10.0,0.03125,0.7016129032258064,0.09320104579250921,4.241800729079575,7.835789296855573,12.431264080284167,4.759309334662876,0.9996175069635147,ExtraTrees
holdout_G01,withheld_geometry,DelP_Pa,conservative_U_D_V_max,10.0,0.03125,0.5,0.03125,4.067773478124342,7.835789296855573,12.431264080284167,4.759309334662876,0.9996175069635147,ExtraTrees
holdout_G01,withheld_geometry,DelP_Pa,oracle_error_rank,10.0,0.03125,1.0,1.0,2.4551251942866745,7.835789296855573,12.431264080284167,4.759309334662876,0.9996175069635147,ExtraTrees
holdout_G01,withheld_geometry,DelP_Pa,random_rejection,10.0,0.03125,0.4613015232974911,0.030483168402283045,4.789396113964382,7.835789296855573,12.431264080284167,4.759309334662876,0.9996175069635147,ExtraTrees
holdout_G02,withheld_geometry,Nuavg,U_only,5.0,0.0234375,0.6062962962962962,0.029118674169450336,0.7354673923956226,0.26473176595077336,0.586443923460146,1.10969839586656,0.9953004745997761,ExtraTrees
holdout_G02,withheld_geometry,Nuavg,D_only,5.0,0.0234375,0.494962962962963,0.02280721173508842,1.3174941351758704,0.26473176595077336,0.586443923460146,1.10969839586656,0.9953004745997761,ExtraTrees
