split_name,family,target,score_method,coverage_target,actual_coverage,n,MAE,RMSE,MAPE_pct,Median_APE_pct,P95_APE_pct,Max_APE_pct,Bias,R2,model_family
holdout_Re100,withheld_reynolds,Nuavg,D_plus_V,0.9,0.9001736111111112,1037,1.414673376714515,1.6617140522287004,8.96746412322678,8.97260596995097,13.44352578607762,14.235315976963193,-1.3967839018318402,0.8854613032050825,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,D_plus_V,0.8,0.8003472222222222,922,1.4348604859839895,1.6628382398904529,9.103261111659107,9.534938731534883,13.186277593236145,14.235315976963193,-1.4147396774662737,0.8805947141738142,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,D_plus_V,0.7,0.7005208333333334,807,1.4316301852448237,1.6731875251571677,9.002166615456286,9.532716729730339,13.250197557812433,14.235315976963193,-1.4086420991812127,0.8859356738508185,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,U_plus_D_plus_V,0.95,0.9505208333333334,1095,1.3898927064063495,1.6357441500156213,8.841014264610338,8.896593061146252,13.393142946170238,14.235315976963193,-1.3725087708934112,0.8854820005177944,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,U_plus_D_plus_V,0.9,0.9001736111111112,1037,1.414673376714515,1.6617140522287004,8.96746412322678,8.97260596995097,13.44352578607762,14.235315976963193,-1.3967839018318402,0.8854613032050825,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,U_plus_D_plus_V,0.8,0.8003472222222222,922,1.4348604859839895,1.6628382398904529,9.103261111659107,9.534938731534883,13.186277593236145,14.235315976963193,-1.4147396774662737,0.8805947141738142,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,U_plus_D_plus_V,0.7,0.7005208333333334,807,1.4316301852448237,1.6731875251571677,9.002166615456286,9.532716729730339,13.250197557812433,14.235315976963193,-1.4086420991812127,0.8859356738508185,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,U_2D_plus_V,0.95,0.9505208333333334,1095,1.3898927064063495,1.6357441500156213,8.841014264610338,8.896593061146252,13.393142946170238,14.235315976963193,-1.3725087708934112,0.8854820005177944,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,U_2D_plus_V,0.9,0.9001736111111112,1037,1.414673376714515,1.6617140522287004,8.96746412322678,8.97260596995097,13.44352578607762,14.235315976963193,-1.3967839018318402,0.8854613032050825,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,U_2D_plus_V,0.8,0.8003472222222222,922,1.4348604859839895,1.6628382398904529,9.103261111659107,9.534938731534883,13.186277593236145,14.235315976963193,-1.4147396774662737,0.8805947141738142,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,U_2D_plus_V,0.7,0.7005208333333334,807,1.4316301852448237,1.6731875251571677,9.002166615456286,9.532716729730339,13.250197557812433,14.235315976963193,-1.4086420991812127,0.8859356738508185,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,conservative_U_D_V_max,0.95,0.9505208333333334,1095,1.3898927064063495,1.6357441500156213,8.841014264610338,8.896593061146252,13.393142946170238,14.235315976963193,-1.3725087708934112,0.8854820005177944,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,conservative_U_D_V_max,0.9,0.9001736111111112,1037,1.414673376714515,1.6617140522287002,8.96746412322678,8.97260596995097,13.44352578607762,14.235315976963193,-1.3967839018318398,0.8854613032050827,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,conservative_U_D_V_max,0.8,0.8003472222222222,922,1.4348604859839895,1.6628382398904529,9.103261111659107,9.534938731534883,13.186277593236145,14.235315976963193,-1.4147396774662737,0.8805947141738142,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,conservative_U_D_V_max,0.7,0.7005208333333334,807,1.433709256656636,1.6738817329941922,9.007439302029065,9.532716729730339,13.250197557812433,14.235315976963193,-1.4107211705930256,0.8849322886047515,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,oracle_error_rank,0.95,0.9505208333333334,1095,1.2781842319448582,1.502775037701125,8.444292306847744,8.302237392609687,12.549303905272458,13.238393597165889,-1.2608002964319198,0.893865016084443,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,oracle_error_rank,0.9,0.9001736111111112,1037,1.202374145168389,1.4115729022546641,8.195375928071064,8.1547224192641,12.199685126210218,12.53063667379894,-1.1840179162516413,0.8998879943155061,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,oracle_error_rank,0.8,0.8003472222222222,922,1.0653999083293046,1.2493168835988657,7.697797441493239,7.877897155097896,11.68727259094531,11.907621260253462,-1.0447541280834616,0.9096484535593657,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,oracle_error_rank,0.7,0.7005208333333334,807,0.895349299429518,1.0150240137183781,7.1428701508200065,7.384895717843621,11.001525284033255,11.252388182282296,-0.8717614315402151,0.9091891809444036,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,random_rejection,0.95,0.9505208333333334,1095,1.36805394810498,1.6149675604259608,8.73514638680555,8.491981642321205,13.295254590041862,14.235315976963193,-1.352401046625527,0.8867996977760535,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,random_rejection,0.9,0.9001736111111112,1037,1.3673716688411637,1.6140534275819447,8.739349325650258,8.453643929395529,13.391623198979271,14.235315976963193,-1.350843291676264,0.8869923754136975,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,random_rejection,0.8,0.8003472222222222,922,1.373076190124264,1.6187410755358942,8.767507385634083,8.507091197531194,13.381074199225754,14.235315976963193,-1.3594565074923044,0.8862523138262134,ExtraTrees
holdout_Re100,withheld_reynolds,Nuavg,random_rejection,0.7,0.7005208333333334,807,1.3754427092437607,1.6201361648877048,8.784814845591834,8.522200752741183,13.430033309685502,14.235315976963193,-1.3626628243697414,0.8855034362925644,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_only,0.95,0.9505208333333334,1095,58.75000182456284,106.13156379419748,45.82788660536654,46.02714123180142,46.88616055674884,47.45570956311347,-58.75000182456284,0.682459517347987,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_only,0.9,0.9001736111111112,1037,60.09930030647293,108.19397603638296,45.8089165701845,45.98011004017597,46.87729994202382,47.45570956311347,-60.09930030647293,0.6814509055991897,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_only,0.8,0.8003472222222222,922,58.129122675540785,106.0302199597368,45.75236025397336,45.920253154060994,46.87508471311769,46.89470639603939,-58.129122675540785,0.6849627005374057,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_only,0.7,0.7005208333333334,807,57.08363945431615,104.62143265840248,45.7496358509526,45.91185123135594,46.88616055674884,46.89470639603939,-57.08363945431615,0.6862133333288547,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,D_only,0.95,0.9505208333333334,1095,58.75000182456283,106.13156379419748,45.82788660536654,46.02714123180142,46.88616055674884,47.45570956311347,-58.75000182456283,0.6824595173479872,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,D_only,0.9,0.9001736111111112,1037,60.09930030647293,108.19397603638296,45.8089165701845,45.98011004017597,46.87729994202382,47.45570956311347,-60.09930030647293,0.6814509055991897,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,D_only,0.8,0.8003472222222222,922,58.129122675540785,106.0302199597368,45.75236025397336,45.920253154060994,46.87508471311769,46.89470639603939,-58.129122675540785,0.6849627005374057,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,D_only,0.7,0.7005208333333334,807,58.35389629099291,106.27866391678526,45.75925437734316,45.923418724991066,46.88616055674884,46.89470639603939,-58.35389629099291,0.6845404545981439,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,V_only,0.95,0.9505208333333334,1095,58.75000182456284,106.13156379419748,45.82788660536654,46.02714123180142,46.88616055674884,47.45570956311347,-58.75000182456284,0.682459517347987,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,V_only,0.9,0.9001736111111112,1037,60.09930030647293,108.19397603638296,45.8089165701845,45.98011004017597,46.87729994202382,47.45570956311347,-60.09930030647293,0.6814509055991897,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,V_only,0.8,0.8003472222222222,922,58.129122675540785,106.0302199597368,45.75236025397336,45.920253154060994,46.87508471311769,46.89470639603939,-58.129122675540785,0.6849627005374057,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,V_only,0.7,0.7005208333333334,807,57.08363945431615,104.62143265840248,45.7496358509526,45.91185123135594,46.88616055674884,46.89470639603939,-57.08363945431615,0.6862133333288547,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_plus_D,0.95,0.9505208333333334,1095,58.75000182456283,106.13156379419748,45.82788660536654,46.02714123180142,46.88616055674884,47.45570956311347,-58.75000182456283,0.6824595173479872,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_plus_D,0.9,0.9001736111111112,1037,60.09930030647293,108.19397603638296,45.8089165701845,45.98011004017597,46.87729994202382,47.45570956311347,-60.09930030647293,0.6814509055991897,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_plus_D,0.8,0.8003472222222222,922,58.129122675540785,106.0302199597368,45.75236025397336,45.920253154060994,46.87508471311769,46.89470639603939,-58.129122675540785,0.6849627005374057,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_plus_D,0.7,0.7005208333333334,807,58.35389629099291,106.27866391678526,45.75925437734316,45.923418724991066,46.88616055674884,46.89470639603939,-58.35389629099291,0.6845404545981439,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_plus_V,0.95,0.9505208333333334,1095,58.75000182456284,106.13156379419748,45.82788660536654,46.02714123180142,46.88616055674884,47.45570956311347,-58.75000182456284,0.682459517347987,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_plus_V,0.9,0.9001736111111112,1037,60.09930030647293,108.19397603638296,45.8089165701845,45.98011004017597,46.87729994202382,47.45570956311347,-60.09930030647293,0.6814509055991897,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_plus_V,0.8,0.8003472222222222,922,58.129122675540785,106.0302199597368,45.75236025397336,45.920253154060994,46.87508471311769,46.89470639603939,-58.129122675540785,0.6849627005374057,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_plus_V,0.7,0.7005208333333334,807,57.08363945431615,104.62143265840248,45.7496358509526,45.91185123135594,46.88616055674884,46.89470639603939,-57.08363945431615,0.6862133333288547,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,D_plus_V,0.95,0.9505208333333334,1095,58.75000182456283,106.13156379419748,45.82788660536654,46.02714123180142,46.88616055674884,47.45570956311347,-58.75000182456283,0.6824595173479872,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,D_plus_V,0.9,0.9001736111111112,1037,60.09930030647293,108.19397603638296,45.8089165701845,45.98011004017597,46.87729994202382,47.45570956311347,-60.09930030647293,0.6814509055991897,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,D_plus_V,0.8,0.8003472222222222,922,58.129122675540785,106.0302199597368,45.75236025397336,45.920253154060994,46.87508471311769,46.89470639603939,-58.129122675540785,0.6849627005374057,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,D_plus_V,0.7,0.7005208333333334,807,58.35389629099291,106.27866391678526,45.75925437734316,45.923418724991066,46.88616055674884,46.89470639603939,-58.35389629099291,0.6845404545981439,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_plus_D_plus_V,0.95,0.9505208333333334,1095,58.75000182456283,106.13156379419748,45.82788660536654,46.02714123180142,46.88616055674884,47.45570956311347,-58.75000182456283,0.6824595173479872,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_plus_D_plus_V,0.9,0.9001736111111112,1037,60.09930030647293,108.19397603638296,45.8089165701845,45.98011004017597,46.87729994202382,47.45570956311347,-60.09930030647293,0.6814509055991897,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_plus_D_plus_V,0.8,0.8003472222222222,922,58.129122675540785,106.0302199597368,45.75236025397336,45.920253154060994,46.87508471311769,46.89470639603939,-58.129122675540785,0.6849627005374057,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_plus_D_plus_V,0.7,0.7005208333333334,807,58.35389629099291,106.27866391678526,45.75925437734316,45.923418724991066,46.88616055674884,46.89470639603939,-58.35389629099291,0.6845404545981439,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_2D_plus_V,0.95,0.9505208333333334,1095,58.75000182456283,106.13156379419748,45.82788660536654,46.02714123180142,46.88616055674884,47.45570956311347,-58.75000182456283,0.6824595173479872,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_2D_plus_V,0.9,0.9001736111111112,1037,60.09930030647293,108.19397603638296,45.8089165701845,45.98011004017597,46.87729994202382,47.45570956311347,-60.09930030647293,0.6814509055991897,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_2D_plus_V,0.8,0.8003472222222222,922,58.129122675540785,106.0302199597368,45.75236025397336,45.920253154060994,46.87508471311769,46.89470639603939,-58.129122675540785,0.6849627005374057,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,U_2D_plus_V,0.7,0.7005208333333334,807,58.35389629099291,106.27866391678526,45.75925437734316,45.923418724991066,46.88616055674884,46.89470639603939,-58.35389629099291,0.6845404545981439,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,conservative_U_D_V_max,0.95,0.9505208333333334,1095,58.75000182456284,106.13156379419748,45.82788660536654,46.02714123180142,46.88616055674884,47.45570956311347,-58.75000182456284,0.682459517347987,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,conservative_U_D_V_max,0.9,0.9001736111111112,1037,60.09930030647293,108.19397603638296,45.8089165701845,45.98011004017597,46.87729994202382,47.45570956311347,-60.09930030647293,0.6814509055991897,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,conservative_U_D_V_max,0.8,0.8003472222222222,922,58.129122675540785,106.0302199597368,45.75236025397336,45.920253154060994,46.87508471311769,46.89470639603939,-58.129122675540785,0.6849627005374057,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,conservative_U_D_V_max,0.7,0.7005208333333334,807,57.08363945431615,104.62143265840248,45.7496358509526,45.91185123135594,46.88616055674884,46.89470639603939,-57.08363945431615,0.6862133333288547,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,oracle_error_rank,0.95,0.9505208333333334,1095,50.7791512748047,91.408618527596,45.773198930340016,45.94345294370303,46.791946231252744,46.88709220684225,-50.7791512748047,0.6816998860732131,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,oracle_error_rank,0.9,0.9001736111111112,1037,36.29849072545965,57.129968031581555,45.71316767545646,45.90103416346807,46.78370963811769,46.79178270666266,-36.29849072545965,0.6311497192734832,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,oracle_error_rank,0.8,0.8003472222222222,922,23.12365386602827,28.045687486463702,45.583836053624346,45.69148536092369,46.55472448624598,46.620594387999404,-23.12365386602827,0.31363310120829846,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,oracle_error_rank,0.7,0.7005208333333334,807,18.971944127098936,22.35202644889051,45.45079650035781,45.476476667526576,46.40071594605673,46.42367486472765,-18.971944127098936,0.21512177002683652,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,random_rejection,0.95,0.9505208333333334,1095,59.718576619587616,107.31123027390883,45.83782816365045,46.036450215485196,46.887205444525605,47.45570956311347,-59.718576619587616,0.680985662372173,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,random_rejection,0.9,0.9001736111111112,1037,60.173857426324375,108.3745643800319,45.83489365311218,46.03016439504492,46.88746966578677,47.45570956311347,-60.173857426324375,0.6816302417180828,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,random_rejection,0.8,0.8003472222222222,922,59.241643115056725,106.86962406084557,45.83809938584091,46.037652351568894,46.88746966578677,47.45570956311347,-59.241643115056725,0.6820618892575998,ExtraTrees
holdout_Re100,withheld_reynolds,DelP_Pa,random_rejection,0.7,0.7005208333333334,807,59.38313006550226,107.49915881374689,45.84422387851285,46.038854487652586,46.89049952771816,47.45570956311347,-59.38313006550226,0.6830569324225984,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_only,0.95,0.9505208333333334,1095,0.9900258482174369,1.216439696570407,4.742331712917835,4.995321957398313,7.397306245331729,11.082296791172402,-0.8434303771793874,0.9727700820538324,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_only,0.9,0.9001736111111112,1037,1.0154152703035293,1.2365009797588375,4.8635045679117415,5.060269858900132,7.485089818012775,11.082296791172402,-0.8912061909335541,0.97256570091342,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_only,0.8,0.8003472222222222,922,1.079836670872844,1.2882150728001887,5.143485584227676,5.199800392639314,7.685839096271103,11.082296791172402,-0.9403715881975028,0.9695867260494383,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_only,0.7,0.7005208333333334,807,1.0875328130914008,1.3103486621094462,5.09767419465277,5.148268447837901,7.709088263087872,11.082296791172402,-0.92819352408686,0.9701661488314891,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,D_only,0.95,0.9505208333333334,1095,0.9650631811793858,1.1837858892706454,4.687596230581019,4.9456544418254635,7.341506677379699,11.082296791172402,-0.8157536210819756,0.9730917879252078,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,D_only,0.9,0.9001736111111112,1037,0.9490508790981297,1.1638305906062547,4.670267129520412,4.934713971013976,7.301546192935155,11.082296791172402,-0.7999888934600731,0.9732922923047571,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,D_only,0.8,0.8003472222222222,922,0.9343596406765822,1.1323135935206055,4.679567778262528,4.961095353476207,7.256960753237853,11.082296791172402,-0.7848741171335625,0.9728743062194052,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,D_only,0.7,0.7005208333333334,807,0.9370713621372518,1.1315006313717684,4.719853536641353,4.988266103298964,7.254540295169087,11.082296791172402,-0.7723169853012356,0.9725739282653856,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,V_only,0.95,0.9505208333333334,1095,0.9900258482174369,1.216439696570407,4.742331712917835,4.995321957398313,7.397306245331729,11.082296791172402,-0.8434303771793874,0.9727700820538324,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,V_only,0.9,0.9001736111111112,1037,1.0154152703035293,1.2365009797588375,4.8635045679117415,5.060269858900132,7.485089818012775,11.082296791172402,-0.8912061909335541,0.97256570091342,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,V_only,0.8,0.8003472222222222,922,1.079836670872844,1.2882150728001887,5.143485584227676,5.199800392639314,7.685839096271103,11.082296791172402,-0.9403715881975028,0.9695867260494383,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,V_only,0.7,0.7005208333333334,807,1.0875328130914008,1.3103486621094462,5.09767419465277,5.148268447837901,7.709088263087872,11.082296791172402,-0.92819352408686,0.9701661488314891,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_plus_D,0.95,0.9505208333333334,1095,0.9650631811793858,1.1837858892706454,4.687596230581019,4.9456544418254635,7.341506677379699,11.082296791172402,-0.8157536210819756,0.9730917879252078,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_plus_D,0.9,0.9001736111111112,1037,0.9490508790981297,1.1638305906062547,4.670267129520412,4.934713971013976,7.301546192935155,11.082296791172402,-0.7999888934600731,0.9732922923047571,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_plus_D,0.8,0.8003472222222222,922,0.9343596406765822,1.1323135935206055,4.679567778262528,4.961095353476207,7.256960753237853,11.082296791172402,-0.7848741171335625,0.9728743062194052,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_plus_D,0.7,0.7005208333333334,807,0.9370713621372518,1.1315006313717684,4.719853536641353,4.988266103298964,7.254540295169087,11.082296791172402,-0.7723169853012356,0.9725739282653856,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_plus_V,0.95,0.9505208333333334,1095,0.9900258482174369,1.216439696570407,4.742331712917835,4.995321957398313,7.397306245331729,11.082296791172402,-0.8434303771793874,0.9727700820538324,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_plus_V,0.9,0.9001736111111112,1037,1.0154152703035293,1.2365009797588375,4.8635045679117415,5.060269858900132,7.485089818012775,11.082296791172402,-0.8912061909335541,0.97256570091342,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_plus_V,0.8,0.8003472222222222,922,1.079836670872844,1.2882150728001887,5.143485584227676,5.199800392639314,7.685839096271103,11.082296791172402,-0.9403715881975028,0.9695867260494383,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_plus_V,0.7,0.7005208333333334,807,1.0875328130914008,1.3103486621094462,5.09767419465277,5.148268447837901,7.709088263087872,11.082296791172402,-0.92819352408686,0.9701661488314891,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,D_plus_V,0.95,0.9505208333333334,1095,0.9650631811793858,1.1837858892706454,4.687596230581019,4.9456544418254635,7.341506677379699,11.082296791172402,-0.8157536210819756,0.9730917879252078,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,D_plus_V,0.9,0.9001736111111112,1037,0.9490508790981297,1.1638305906062547,4.670267129520412,4.934713971013976,7.301546192935155,11.082296791172402,-0.7999888934600731,0.9732922923047571,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,D_plus_V,0.8,0.8003472222222222,922,0.9343596406765822,1.1323135935206055,4.679567778262528,4.961095353476207,7.256960753237853,11.082296791172402,-0.7848741171335625,0.9728743062194052,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,D_plus_V,0.7,0.7005208333333334,807,0.9370713621372518,1.1315006313717684,4.719853536641353,4.988266103298964,7.254540295169087,11.082296791172402,-0.7723169853012356,0.9725739282653856,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_plus_D_plus_V,0.95,0.9505208333333334,1095,0.9650631811793858,1.1837858892706454,4.687596230581019,4.9456544418254635,7.341506677379699,11.082296791172402,-0.8157536210819756,0.9730917879252078,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_plus_D_plus_V,0.9,0.9001736111111112,1037,0.9490508790981297,1.1638305906062547,4.670267129520412,4.934713971013976,7.301546192935155,11.082296791172402,-0.7999888934600731,0.9732922923047571,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_plus_D_plus_V,0.8,0.8003472222222222,922,0.9343596406765822,1.1323135935206055,4.679567778262528,4.961095353476207,7.256960753237853,11.082296791172402,-0.7848741171335625,0.9728743062194052,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_plus_D_plus_V,0.7,0.7005208333333334,807,0.9370713621372518,1.1315006313717684,4.719853536641353,4.988266103298964,7.254540295169087,11.082296791172402,-0.7723169853012356,0.9725739282653856,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_2D_plus_V,0.95,0.9505208333333334,1095,0.9650631811793858,1.1837858892706454,4.687596230581019,4.9456544418254635,7.341506677379699,11.082296791172402,-0.8157536210819756,0.9730917879252078,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_2D_plus_V,0.9,0.9001736111111112,1037,0.9490508790981297,1.1638305906062547,4.670267129520412,4.934713971013976,7.301546192935155,11.082296791172402,-0.7999888934600731,0.9732922923047571,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_2D_plus_V,0.8,0.8003472222222222,922,0.9343596406765822,1.1323135935206055,4.679567778262528,4.961095353476207,7.256960753237853,11.082296791172402,-0.7848741171335625,0.9728743062194052,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,U_2D_plus_V,0.7,0.7005208333333334,807,0.9370713621372518,1.1315006313717684,4.719853536641353,4.988266103298964,7.254540295169087,11.082296791172402,-0.7723169853012356,0.9725739282653856,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,conservative_U_D_V_max,0.95,0.9505208333333334,1095,0.9900258482174369,1.216439696570407,4.742331712917835,4.995321957398313,7.397306245331729,11.082296791172402,-0.8434303771793874,0.9727700820538324,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,conservative_U_D_V_max,0.9,0.9001736111111112,1037,1.0154152703035293,1.2365009797588375,4.8635045679117415,5.060269858900132,7.485089818012775,11.082296791172402,-0.8912061909335541,0.97256570091342,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,conservative_U_D_V_max,0.8,0.8003472222222222,922,1.079836670872844,1.2882150728001887,5.143485584227676,5.199800392639314,7.685839096271103,11.082296791172402,-0.9403715881975028,0.9695867260494383,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,conservative_U_D_V_max,0.7,0.7005208333333334,807,1.0875328130914008,1.3103486621094462,5.09767419465277,5.148268447837901,7.709088263087872,11.082296791172402,-0.92819352408686,0.9701661488314891,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,oracle_error_rank,0.95,0.9505208333333334,1095,0.8748702777882115,1.0367744070300493,4.4798388712206405,4.782075748918125,6.8138850991183695,7.366601560344302,-0.774049833063707,0.9765670667644823,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,oracle_error_rank,0.9,0.9001736111111112,1037,0.8052169377030779,0.9385622678598624,4.333617993225908,4.649019467336186,6.36529646765999,6.806284681295903,-0.6987575481434519,0.9782956729408157,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,oracle_error_rank,0.8,0.8003472222222222,922,0.6980701748321453,0.7944743987403202,4.080340415269064,4.469021174034431,5.881444916710437,6.0363168778430225,-0.6088315613686578,0.9812970697201884,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,oracle_error_rank,0.7,0.7005208333333334,807,0.6159482382179732,0.6894422187241663,3.8288731890263503,4.3022923570137825,5.43691856755677,5.605948821161832,-0.5310897867020677,0.984557950235759,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,random_rejection,0.95,0.9505208333333334,1095,0.9754086038682316,1.202897342091818,4.700035303697976,4.950697364564197,7.397306245331729,11.082296791172402,-0.8164042089215059,0.9728504003478265,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,random_rejection,0.9,0.9001736111111112,1037,0.9739549550530375,1.200141134743961,4.7001106920023545,4.946453633078819,7.3870713503359156,11.062127870216967,-0.8190715011796863,0.9730548459387323,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,random_rejection,0.8,0.8003472222222222,922,0.9753632847371136,1.1986448657799151,4.7041321504520255,4.956704659569123,7.358664917771705,11.062127870216967,-0.8121991893647366,0.9729204036702628,ExtraTrees
holdout_Re250,withheld_reynolds,Nuavg,random_rejection,0.7,0.7005208333333334,807,0.9759204520806043,1.1965797880301794,4.716722920958444,4.988266103298964,7.357459586120612,11.062127870216967,-0.8040557978055122,0.9727500498951702,ExtraTrees
holdout_Re250,withheld_reynolds,DelP_Pa,U_only,0.95,0.9505208333333334,1095,93.32367706627835,161.00248105869525,27.77377214403824,27.490539482663618,30.091057193853732,31.129216295532267,-93.32367706627835,0.8913577931122871,ExtraTrees
holdout_Re250,withheld_reynolds,DelP_Pa,U_only,0.9,0.9001736111111112,1037,94.86562324621853,163.84842692631568,27.66212010738458,27.406544085625935,29.688448889786912,31.129216295532267,-94.86562324621853,0.8914374387634542,ExtraTrees
