split_name,target,score_method,coverage,n,MAE,RMSE,MAPE_pct,Median_APE_pct,P95_APE_pct,Max_APE_pct,Bias,R2,model_family
random80_20,Nuavg,V_only,0.35032537960954446,323,0.06549821446268761,0.20657524148722203,0.3007632578511242,0.09883820564472062,0.8919943906092094,6.783543911197971,0.027767442979653344,0.9993279725771026,ExtraTrees
random80_20,Nuavg,V_only,0.4002169197396963,369,0.06514994954038406,0.20202355812727626,0.2905264017395121,0.09835416193295282,0.932103201698364,6.783543911197971,0.01890431812349236,0.9994581426760468,ExtraTrees
random80_20,Nuavg,V_only,0.45010845986984815,415,0.05928714820199999,0.1906210170388135,0.26758137285430106,0.08630318904640046,0.8665162233537862,6.783543911197971,0.016025259661152577,0.9994770403986538,ExtraTrees
random80_20,Nuavg,V_only,0.5,461,0.05907724603867499,0.18344958329422098,0.26338591266265526,0.08681157967594533,0.8575803488840152,6.783543911197971,0.013069610063726596,0.9995620560959858,ExtraTrees
random80_20,Nuavg,V_only,0.5509761388286334,508,0.05730113557634097,0.17604217505618314,0.2563827237522972,0.09403688774994293,0.7993531392773199,6.783543911197971,0.011311441794051654,0.9996204276046059,ExtraTrees
random80_20,Nuavg,V_only,0.6008676789587852,554,0.053804989920612833,0.16873119357910804,0.24689303227007772,0.09093670288163483,0.7837117625911953,6.783543911197971,0.011048075477647292,0.9996364451955079,ExtraTrees
random80_20,Nuavg,V_only,0.6507592190889371,600,0.053327642152098134,0.16450565134417441,0.25063531377659604,0.08806614998501566,0.8312734474922839,6.783543911197971,0.013159266651342042,0.9996338142432947,ExtraTrees
random80_20,Nuavg,V_only,0.7006507592190889,646,0.05631596649553624,0.17262102170808513,0.2552812485019414,0.0911818542326901,0.857561660606567,6.783543911197971,0.016295832962174846,0.9996253804137081,ExtraTrees
random80_20,Nuavg,V_only,0.7505422993492408,692,0.05341353217922118,0.16702764720190472,0.24413961474530183,0.08365079269181216,0.842318562558362,6.783543911197971,0.014733645994692079,0.9996359946845588,ExtraTrees
random80_20,Nuavg,V_only,0.8004338394793926,738,0.05565600405952178,0.16700375508893028,0.25966801749283147,0.08632475168559026,0.9513583635880003,6.783543911197971,0.013464513413396282,0.9996243794295642,ExtraTrees
random80_20,Nuavg,V_only,0.8503253796095445,784,0.06449474813608377,0.2147698494967238,0.28323622833791195,0.08806614998501566,1.215333773195889,6.783543911197971,0.0037295762523544885,0.9994123055881053,ExtraTrees
random80_20,Nuavg,V_only,0.9002169197396963,830,0.062309464753021786,0.2089263202292416,0.2802109129507634,0.08957370142976466,1.1335639347541784,6.783543911197971,0.0034111088655243618,0.9994286482249944,ExtraTrees
random80_20,Nuavg,V_only,0.9501084598698482,876,0.06640587840493402,0.219967038909202,0.30824711661154436,0.09403688774994293,1.409255994879894,7.218495701023861,0.009305561892699809,0.9993443072878883,ExtraTrees
random80_20,Nuavg,V_only,1.0,922,0.07403527762199563,0.23347585453304576,0.3227842221555548,0.09633206050787407,1.5117535401318076,7.218495701023861,0.0004818165436519565,0.9993900057246003,ExtraTrees
random80_20,Nuavg,U_plus_D,0.0509761388286334,47,0.008857829645378616,0.013511480955670755,0.055694976600875475,0.02957421128833418,0.15480858729566355,0.3396003991142751,0.0025473036879193004,0.9999933814231335,ExtraTrees
random80_20,Nuavg,U_plus_D,0.10086767895878525,93,0.011478022533538397,0.020446222532847103,0.0729265989132403,0.03355941783262531,0.24912769741504853,0.659262079594715,0.0013022371571825041,0.9999844231717412,ExtraTrees
random80_20,Nuavg,U_plus_D,0.15075921908893708,139,0.012977723455990004,0.023570932055960992,0.07958900045897864,0.03355941783262531,0.34121885468527485,0.659262079594715,0.0015777018732233638,0.9999837072334076,ExtraTrees
random80_20,Nuavg,U_plus_D,0.20065075921908893,185,0.01488543430785746,0.029651811594267583,0.09061426446597541,0.04152532136959233,0.3532692222351034,1.0982565549896341,0.0009759660349859041,0.9999769139003533,ExtraTrees
random80_20,Nuavg,U_plus_D,0.25054229934924077,231,0.01714989213359158,0.040270884984387724,0.10488173971935376,0.04470282590000747,0.43113912910930796,1.5884921371585519,0.0032492396421205457,0.9999602458423821,ExtraTrees
random80_20,Nuavg,U_plus_D,0.3004338394793926,277,0.01679211485578168,0.037780848994825575,0.10571929536932408,0.047961630694922916,0.3885529288734315,1.5884921371585519,0.0025740975499252295,0.999970402711275,ExtraTrees
random80_20,Nuavg,U_plus_D,0.35032537960954446,323,0.016814391939275194,0.03642981771062127,0.10555426051630283,0.04810283553936998,0.37886756989938375,1.5884921371585519,0.002228178477944343,0.9999721564673754,ExtraTrees
