split_family,target,n_cases,n_predict,n_warn,n_abstain,coverage_predict_pct,coverage_warn_pct,coverage_abstain_pct,MAPE_all_pct,MAPE_predict_only_pct,MAPE_warn_only_pct,MAPE_abstain_only_pct,failure_rate_all_pct,failure_rate_predict_only_pct,failure_rate_warn_only_pct,failure_rate_abstain_only_pct,coverage_predict_or_warn_pct,MAPE_predict_or_warn_pct
combined_shift,DelP_Pa,192,0,0,192,0.0,0.0,100.0,68.18438106348701,,,68.18438106348701,100.0,,,100.0,0.0,
combined_shift,Nuavg,192,0,0,192,0.0,0.0,100.0,29.005076624094272,,,29.005076624094272,100.0,,,100.0,0.0,
in_distribution,DelP_Pa,922,718,78,126,77.87418655097615,8.459869848156181,13.665943600867678,0.4313515115793473,0.32774067413342456,0.43658057506258874,1.018531784075218,0.0,0.0,0.0,0.0,86.33405639913232,0.33840589055613157
in_distribution,Nuavg,922,716,73,133,77.65726681127983,7.917570498915401,14.425162689804772,0.5153089631954141,0.3977995893092017,0.7239631400726214,1.0333913450788121,0.7592190889370932,0.13966480446927373,1.36986301369863,3.7593984962406015,85.57483731019524,0.42797695205410624
withheld_geometry,DelP_Pa,4608,1738,492,2378,37.71701388888889,10.677083333333332,51.60590277777778,4.614543569689839,1.0015585598321353,0.808211439762625,8.042669454911401,13.433159722222221,0.0,0.0,26.03027754415475,48.39409722222222,0.9589008095746466
withheld_geometry,Nuavg,4608,1389,373,2846,30.143229166666668,8.094618055555555,61.76215277777778,2.396925918600629,1.6250529202886772,1.5111513220919297,2.889731793215191,13.020833333333334,6.767458603311735,6.970509383378016,16.865776528460998,38.23784722222222,1.6009409474581513
withheld_reynolds,DelP_Pa,4608,1009,471,3128,21.89670138888889,10.221354166666668,67.88194444444444,132.92943989073353,65.17011157527219,66.93472210071882,164.7237731226381,100.0,100.0,100.0,100.0,32.11805555555556,65.73168695195149
withheld_reynolds,Nuavg,4608,1005,478,3125,21.809895833333336,10.37326388888889,67.81684027777779,28.504616622131866,23.62681621179745,21.725976154490706,31.110178080025808,100.0,100.0,100.0,100.0,32.18315972222222,23.014138162308154
