split_name,target,score_method,coverage,n,MAE,RMSE,MAPE_pct,Median_APE_pct,P95_APE_pct,Max_APE_pct,Bias,R2
holdout_Re25,Nuavg,V_only,0.9505208333333334,1095,4.360023051635185,4.926443533872763,40.10698138632536,37.76646548993325,58.558542910947025,61.094076305680495,4.360023051635185,-2.602274304908988
holdout_Re25,Nuavg,V_only,1.0,1152,4.319444935993354,4.8774707159696895,39.873113392472774,37.45970101540368,58.49894634486819,61.094076305680495,4.319444935993354,-2.5761340631585825
holdout_Re25,Nuavg,U_plus_D,0.050347222222222224,58,3.8266852375688227,4.178093823245403,38.860810210714156,36.82699229156072,56.393580822096105,56.638320255252275,3.8266852375688227,-3.1260442324120463
holdout_Re25,Nuavg,U_plus_D,0.10069444444444445,116,4.70397331231216,5.105184573040981,43.163772925033804,46.5160257433421,56.82142391957149,60.68093347613963,4.70397331231216,-4.020308026668178
holdout_Re25,Nuavg,U_plus_D,0.1501736111111111,173,5.128576172368927,5.598638615668754,45.04524635964324,49.066672787106604,59.486735966652255,60.68093347613963,5.128576172368927,-4.0328295899060524
holdout_Re25,Nuavg,U_plus_D,0.20052083333333334,231,5.2992650999523345,5.767062628594247,45.69188935502052,49.59199798570937,59.18138472112663,60.68093347613963,5.2992650999523345,-4.061066989976131
holdout_Re25,Nuavg,U_plus_D,0.25,288,5.322092827887005,5.787541243036103,45.78606648571294,49.60707935073165,59.18470938143815,60.771350482931034,5.322092827887005,-4.1338581196872575
holdout_Re25,Nuavg,U_plus_D,0.3003472222222222,346,5.237185615671852,5.7087349719501015,45.453053573827845,49.56247860827729,59.35301433115206,60.771350482931034,5.237185615671852,-4.058966691162059
holdout_Re25,Nuavg,U_plus_D,0.3506944444444444,404,5.1250823305639885,5.610870254798117,44.763970807980975,49.083651114821706,59.152228324105934,60.771350482931034,5.1250823305639885,-3.8225315398697086
holdout_Re25,Nuavg,U_plus_D,0.4001736111111111,461,5.037370900949739,5.538892609617607,44.182224942651914,48.41878986414964,59.04980788020604,60.771350482931034,5.037370900949739,-3.5237258261498923
holdout_Re25,Nuavg,U_plus_D,0.4505208333333333,519,4.982364701531617,5.489408108306819,43.88329961004231,48.15583226661124,58.925764489388904,60.771350482931034,4.982364701531617,-3.485552989024913
holdout_Re25,Nuavg,U_plus_D,0.5,576,4.933087541572252,5.455409338396737,43.48243217001783,46.97859449275701,59.01221807488217,60.771350482931034,4.933087541572252,-3.3711664400506107
holdout_Re25,Nuavg,U_plus_D,0.5503472222222222,634,4.855519330113167,5.375252830150194,43.03251761116531,46.49582881978636,58.82874163593685,60.87406859477551,4.855519330113167,-3.3837821301694913
holdout_Re25,Nuavg,U_plus_D,0.6006944444444444,692,4.74688029278,5.27694271492614,42.43683242867102,45.71275855449561,58.75419554325502,60.87406859477551,4.74688029278,-3.283054361630141
holdout_Re25,Nuavg,U_plus_D,0.6501736111111112,749,4.689356433186958,5.220352744470041,42.0748651432994,44.829114307367476,58.72632746490328,60.92577082490066,4.689356433186958,-3.218989120278457
holdout_Re25,Nuavg,U_plus_D,0.7005208333333334,807,4.617427717883406,5.145740304654153,41.69239647909383,43.74377899157193,58.69277745811578,60.92577082490066,4.617427717883406,-3.1915826315584903
holdout_Re25,Nuavg,U_plus_D,0.75,864,4.560383480317505,5.094554342406871,41.344389189811224,42.23109008623819,58.654527838687194,60.92577082490066,4.560383480317505,-3.1152645444472693
holdout_Re25,Nuavg,U_plus_D,0.8003472222222222,922,4.51771611107849,5.054326997681994,41.04677464189827,41.4547027541132,58.60735381308192,60.92577082490066,4.51771611107849,-3.038944841068112
holdout_Re25,Nuavg,U_plus_D,0.8506944444444444,980,4.473447400508024,5.015886272398384,40.76336975597057,40.64907185284854,58.56757075986931,60.92577082490066,4.473447400508024,-2.9006093144231113
holdout_Re25,Nuavg,U_plus_D,0.9001736111111112,1037,4.406954170664067,4.951530406605222,40.398815025735864,37.888422983594,58.55802852572232,61.094076305680495,4.406954170664067,-2.8151408690615587
holdout_Re25,Nuavg,U_plus_D,0.9505208333333334,1095,4.3422832205255935,4.894694160731295,40.05469671880272,37.669330083210795,58.49635483829803,61.094076305680495,4.3422832205255935,-2.6949351923967853
holdout_Re25,Nuavg,U_plus_D,1.0,1152,4.319444935993354,4.8774707159696895,39.873113392472774,37.45970101540368,58.49894634486819,61.094076305680495,4.319444935993354,-2.5761340631585825
holdout_Re25,Nuavg,U_plus_V,0.050347222222222224,58,3.8266852375688227,4.178093823245403,38.860810210714156,36.82699229156072,56.393580822096105,56.638320255252275,3.8266852375688227,-3.1260442324120463
holdout_Re25,Nuavg,U_plus_V,0.10069444444444445,116,4.70397331231216,5.105184573040981,43.163772925033804,46.5160257433421,56.82142391957149,60.68093347613963,4.70397331231216,-4.020308026668178
holdout_Re25,Nuavg,U_plus_V,0.1501736111111111,173,5.128576172368927,5.598638615668754,45.04524635964324,49.066672787106604,59.486735966652255,60.68093347613963,5.128576172368927,-4.0328295899060524
holdout_Re25,Nuavg,U_plus_V,0.20052083333333334,231,5.2992650999523345,5.767062628594247,45.69188935502052,49.59199798570937,59.18138472112663,60.68093347613963,5.2992650999523345,-4.061066989976131
holdout_Re25,Nuavg,U_plus_V,0.25,288,5.322092827887005,5.787541243036103,45.78606648571294,49.60707935073165,59.18470938143815,60.771350482931034,5.322092827887005,-4.1338581196872575
holdout_Re25,Nuavg,U_plus_V,0.3003472222222222,346,5.237185615671852,5.7087349719501015,45.453053573827845,49.56247860827729,59.35301433115206,60.771350482931034,5.237185615671852,-4.058966691162059
holdout_Re25,Nuavg,U_plus_V,0.3506944444444444,404,5.1250823305639885,5.610870254798117,44.763970807980975,49.083651114821706,59.152228324105934,60.771350482931034,5.1250823305639885,-3.8225315398697086
holdout_Re25,Nuavg,U_plus_V,0.4001736111111111,461,5.037370900949739,5.538892609617607,44.182224942651914,48.41878986414964,59.04980788020604,60.771350482931034,5.037370900949739,-3.5237258261498923
holdout_Re25,Nuavg,U_plus_V,0.4505208333333333,519,4.982364701531617,5.489408108306819,43.88329961004231,48.15583226661124,58.925764489388904,60.771350482931034,4.982364701531617,-3.485552989024913
holdout_Re25,Nuavg,U_plus_V,0.5,576,4.933087541572252,5.455409338396737,43.48243217001783,46.97859449275701,59.01221807488217,60.771350482931034,4.933087541572252,-3.3711664400506107
